DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P10000;P400;P401;P402;P403;P404;P406S2;P407S2;P408;P4900;P807;P809;P809S1;P420;P171;P6850;P5971;P5971S1;P5971S1A1;P5971S2;P5971S2A1;P5971S3;P5971S3A1;P5971S4;P5971S4A1;P5971S5;P5971S5A1;P5971S6;P5971S6A1;P5971S7;P5971S7A1;P5971S8;P5971S8A1;P5971S9;P5971S9A1;P5971S10;P5971S10A1
7370547;3;1;3;48,7251808110032;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370549;4;1;4;179,722821128167;1;4;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370551;2;1;2;106,358156400856;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370554;3;1;3;155,160180658992;1;6;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370562;3;1;3;249,115102314974;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370565;4;1;4;103,898665835623;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370567;2;1;2;213,699510851157;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370568;2;1;2;170,937475625351;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370568;3;1;3;170,937475625351;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370573;6;1;6;219,517510473573;1;4;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370577;2;1;2;302,246664240117;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370578;3;1;3;338,870664856515;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370584;3;1;3;291,090920035027;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370594;4;1;4;253,259702288525;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370595;3;1;3;281,156655586034;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370597;4;1;4;155,813640607848;1;4;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370605;3;1;3;110,119516523633;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370608;3;1;3;171,720913045349;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370626;3;1;3;440,478066094534;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370626;4;1;4;440,478066094534;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370630;3;1;3;178,163286034781;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370632;3;1;3;178,163286034781;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370638;5;1;5;135,959111130287;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370640;3;1;3;89,0799323096418;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370643;3;1;3;55,4507446218449;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370648;3;1;3;138,14895160106;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;2;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370653;4;1;4;88,4720374432483;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;2;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370655;4;1;4;140,978280623166;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370656;4;1;4;169,980593824004;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370661;4;1;4;152,255028389228;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370666;2;1;2;176,494915961918;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370669;3;1;3;221,80297848738;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370670;4;1;4;113,950138864385;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370678;5;1;5;119,379654553849;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370678;6;1;6;119,379654553849;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370682;5;1;5;137,821690709851;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370682;6;1;6;137,821690709851;6;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370682;7;1;7;137,821690709851;7;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;35;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370683;3;1;3;96,9353740979319;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370683;5;1;5;96,9353740979319;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370684;3;1;3;113,139449748812;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370688;4;1;4;117,61140645796;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370692;2;1;2;507,483173875501;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370692;3;1;3;507,483173875501;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370692;4;1;4;507,483173875501;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370693;2;1;2;419,841320738325;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370693;3;1;3;419,841320738325;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370704;2;1;2;78,6319608205613;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370705;2;1;2;85,7141714606925;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370710;4;1;4;203,563508909358;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370711;4;1;4;370,956084188936;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370712;4;1;4;120,136288711169;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370717;4;1;4;274,929999361515;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370717;5;1;5;274,929999361515;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370718;3;1;3;228,785173635;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370725;4;1;4;46,5819980841088;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370726;2;1;2;68,3703523446487;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370726;3;1;3;68,3703523446487;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370726;4;1;4;68,3703523446487;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370729;3;1;3;60,2542118363732;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370730;3;1;3;53,6737364550534;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370731;4;1;4;65,988032582199;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370731;5;1;5;65,988032582199;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370731;7;1;7;65,988032582199;7;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370734;3;1;3;80,7771278117904;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370734;4;1;4;80,7771278117904;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370734;5;1;5;80,7771278117904;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370735;3;1;3;37,0908405632345;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370737;4;1;4;59,1542075384145;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370737;5;1;5;59,1542075384145;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370740;2;1;2;72,0728066319989;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370742;2;1;2;93,9876794227829;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370745;2;1;2;63,4214240494252;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370745;3;1;3;63,4214240494252;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370746;3;1;3;78,7950523285281;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370762;3;1;3;67,1573544126501;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370767;3;1;3;73,3350031688685;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370767;4;1;4;73,3350031688685;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370771;2;1;2;92,2188595560329;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370774;3;1;3;42,8466061875996;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370778;3;1;3;62,2650722266553;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370780;3;1;3;70,7874137936626;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370784;3;1;3;42,8466061875996;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370786;5;1;5;96,5009179732125;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370786;6;1;6;96,5009179732125;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370801;4;1;4;89,0600399453033;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370803;4;1;4;66,9875586359038;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370803;5;1;5;66,9875586359038;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370808;3;1;3;75,9685253836629;1;4;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370817;3;1;3;73,3350031688685;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370818;3;1;3;53,0835731367386;2;6;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370819;3;1;3;57,2608406155268;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370820;3;1;3;56,1006874556753;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370826;3;1;3;86,5139481312038;2;4;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370826;4;1;4;86,5139481312038;2;4;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370833;3;1;3;68,018628882605;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370836;3;1;3;61,2953847482724;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370836;4;1;4;61,2953847482724;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370840;2;1;2;51,6134315005074;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370841;3;1;3;45,6884211601826;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370842;4;1;4;67,4242247599024;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370843;3;1;3;59,7432862442794;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370843;4;1;4;59,7432862442794;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370844;3;1;3;50,3531417903556;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370850;4;1;4;72,0889453900754;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370856;3;1;3;49,3276882063746;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370856;4;1;4;49,3276882063746;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370856;5;1;5;49,3276882063746;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370858;3;1;3;66,0644585139017;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370859;3;1;3;44,3082570250668;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370862;3;1;3;47,5695614673606;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370862;4;1;4;47,5695614673606;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370872;3;1;3;55,7218861328146;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370874;4;1;4;56,8034117481097;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370874;5;1;5;56,8034117481097;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370874;6;1;6;56,8034117481097;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370879;3;1;3;66,7935137034236;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370880;3;1;3;66,2421153299181;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370881;3;1;3;55,83743307366;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370883;5;1;5;68,7112933106813;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370895;4;1;4;47,5309130330949;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370895;5;1;5;47,5309130330949;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370905;5;1;5;46,4380229807322;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370906;2;1;2;37,4857212311081;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370912;4;1;4;37,4752927398401;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370917;3;1;3;42,415972245728;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370917;4;1;4;42,415972245728;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370920;4;1;4;48,9843950838109;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370922;2;1;2;43,3230334943812;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370924;3;1;3;20,253792177344;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370924;4;1;4;20,253792177344;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370925;3;1;3;39,5286851300308;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370925;4;1;4;39,5286851300308;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370930;4;1;4;60,1972026703349;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370932;3;1;3;36,8256148841656;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370937;3;1;3;40,9788749044482;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370946;4;1;4;64,3768567217301;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370946;5;1;5;64,3768567217301;2;4;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370947;3;1;3;34,377797324198;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370947;4;1;4;34,377797324198;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370948;4;1;4;77,2997564103548;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370950;3;1;3;45,1321349247307;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370952;3;1;3;39,0944266572006;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370953;3;1;3;44,2794136945733;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370956;3;1;3;84,5947535906297;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370958;3;1;3;91,1701609563263;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370958;4;1;4;91,1701609563263;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370958;5;1;5;91,1701609563263;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370961;3;1;3;99,5691712853384;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7370961;4;1;4;99,5691712853384;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
