P6020,P6040,P5502,P6071,P6080,P1895,P1896,P1897,P1898,P1899,P3175,prom_satisfaccion,num_ninxs,num_adultxs,num_abuelxs,P6160,P8586,P8587,P6090,P6100,P8551,P799S2,P799S3,P799S1,P799S4,P799S5,P3176,P1930,P3008S1,P3008S2,P1707,P3003,P5452,P6161S1,P6426,P3193,dinero_trabajo,dinero_extra
2,61,4,-1,6,10,10,10,10,10,10,10.0,1,1,1,1,2,4,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,900000
2,63,3,-1,6,10,10,10,10,10,10,10.0,1,1,1,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,600000
2,62,3,-1,6,7,7,8,8,7,7,7.33,1,1,2,1,2,4,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,4000000
1,63,6,1,6,10,10,10,10,10,8,9.67,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,800000,300000
1,73,2,1,6,10,10,10,10,10,10,10.0,1,2,2,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,2000000,0
2,75,2,1,6,10,10,10,10,10,10,10.0,1,2,2,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0
1,61,6,1,6,8,3,7,8,8,5,6.5,1,2,1,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,450000,0
2,62,6,1,6,7,10,7,8,5,5,7.0,1,2,1,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,150000
2,62,6,1,6,10,10,10,10,10,10,10.0,3,2,3,1,2,11,1,1,99000,2,1,2,2,2,99000,2,2,2,2,2,2,0,0,2,0,0
1,60,6,1,6,10,10,10,10,10,10,10.0,3,2,3,1,2,5,1,1,120000,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,99,0
1,63,2,1,6,7,6,7,7,7,7,6.83,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,1,1,2,1,2,2,0,0,2,1200000,0
1,60,6,1,6,8,10,7,8,8,7,8.0,1,1,2,1,2,5,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0
1,66,6,1,6,9,6,9,7,7,6,7.33,1,1,3,1,2,4,1,2,110000,2,2,2,2,2,0,2,2,2,2,2,2,0,204,2,0,800000
1,78,6,1,6,6,7,5,7,7,6,6.33,2,2,2,1,2,3,1,1,101000,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,450000
2,77,6,1,6,6,6,7,6,7,7,6.5,2,2,2,1,2,3,1,1,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0
2,62,3,-1,6,8,7,7,7,7,7,7.17,2,1,2,1,2,5,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,300000,0
1,69,6,1,6,7,8,8,8,9,8,8.0,1,1,7,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,0
1,70,2,1,6,8,5,8,8,7,6,7.0,1,2,1,1,2,5,1,1,120000,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,1000000
2,70,2,1,6,7,6,7,6,8,8,7.0,1,2,1,1,2,5,1,1,120000,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,1300000
2,73,3,-1,6,6,6,7,4,7,6,6.0,1,1,3,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,450000
2,61,2,1,6,6,8,8,6,7,3,6.33,1,1,4,1,2,3,1,3,0,2,2,2,2,2,0,2,1,2,1,2,2,0,0,2,300000,0
1,63,6,1,6,9,9,9,9,9,9,9.0,1,1,4,1,2,5,1,1,140400,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,0
2,64,4,-1,6,9,10,9,9,10,9,9.33,2,1,1,1,2,3,1,1,85000,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0
2,79,3,-1,6,9,9,9,8,9,9,8.83,1,1,1,1,2,11,1,2,360000,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,1100000
1,68,6,1,6,10,8,10,10,10,10,9.67,2,2,1,1,2,13,1,2,500000,2,2,2,2,2,0,2,2,2,2,2,2,0,480,1,0,1100000
2,63,6,1,6,10,9,10,8,9,8,9.0,2,2,1,1,2,11,1,1,350000,2,2,2,2,2,0,2,2,2,2,2,2,0,0,1,3500000,0
1,78,6,1,6,8,6,6,7,6,7,6.67,2,2,2,1,2,3,1,1,40000,2,2,2,2,2,0,1,2,2,1,1,2,0,0,2,0,0
2,75,6,1,6,8,7,7,8,8,7,7.5,2,2,2,1,2,3,1,1,0,2,2,2,2,2,0,1,2,2,2,1,2,0,0,2,0,0
1,68,2,1,6,8,6,10,9,9,8,8.33,1,1,5,1,2,4,1,1,70000,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,900000,0
2,64,3,-1,6,10,8,9,9,9,9,9.0,1,1,3,1,2,5,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,877800,0
1,65,3,-1,6,8,8,6,10,8,9,8.17,2,1,3,1,2,4,1,1,230000,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,2300000
2,62,4,-1,6,9,10,8,9,8,8,8.67,1,1,4,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,0,300000
1,61,2,1,6,8,6,8,8,9,8,7.83,1,1,1,1,2,3,1,1,48000,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0
1,76,2,1,6,8,7,7,8,7,7,7.33,2,2,1,1,2,3,1,1,43000,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,150000
2,63,2,1,6,8,8,7,8,7,7,7.5,2,2,1,2,2,1,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,0
1,60,2,1,6,4,10,5,5,0,3,4.5,1,1,1,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,60,2,1,6,8,7,7,7,7,7,7.17,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,650000,0
2,69,5,-1,6,8,5,7,7,7,6,6.67,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0
2,74,5,-1,6,7,7,6,7,4,6,6.17,1,1,1,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,70,2,1,6,8,7,7,8,7,4,6.83,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,300000,0
1,77,6,1,6,10,10,10,10,10,10,10.0,2,2,2,1,2,3,1,1,99000,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,930000
2,70,6,1,6,10,10,0,10,0,10,6.67,2,2,2,1,2,3,1,1,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,98
2,75,3,-1,6,8,8,8,8,10,6,8.0,2,1,2,1,2,9,1,1,150000,2,1,2,2,2,1000000,1,2,2,1,1,2,0,0,1,15000000,0
1,66,5,-1,6,10,10,10,10,10,10,10.0,2,2,2,1,2,4,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0
1,67,5,-1,5,10,10,10,10,10,10,10.0,2,2,2,2,2,1,1,3,0,2,2,2,2,2,0,2,1,2,1,2,2,0,0,2,0,0
2,68,3,-1,6,10,10,10,10,10,10,10.0,1,1,3,1,2,4,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
2,82,3,-1,6,7,0,7,9,6,7,6.0,2,2,2,1,2,5,1,1,0,2,1,2,2,2,0,1,2,2,1,1,2,0,0,2,0,0
2,72,4,-1,6,9,0,8,6,5,7,5.83,2,2,2,1,2,5,1,1,109800,2,1,2,2,2,0,1,2,2,2,2,2,0,0,2,0,4300000
1,81,4,-1,6,3,4,3,8,4,4,4.33,1,1,3,1,2,6,1,1,109000,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,2000000
2,60,5,-1,6,10,5,10,10,10,8,8.83,1,1,2,1,2,5,1,1,102000,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,600000,1400000
1,63,4,-1,6,9,6,8,8,8,7,7.67,2,1,1,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,36,2,0,0
2,75,3,-1,6,10,10,10,10,10,10,10.0,1,1,1,1,2,5,2,9,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,2400000
1,72,6,1,6,10,9,9,9,9,9,9.17,1,2,1,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,2000000,0
2,77,6,1,6,9,10,9,9,9,9,9.17,1,2,1,1,2,3,1,1,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,0
1,64,2,1,6,8,10,9,8,9,9,8.83,2,1,6,1,2,11,1,2,384000,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,3200000
2,61,3,-1,6,8,8,7,7,7,6,7.17,2,1,1,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,500000,0
2,60,4,-1,6,10,7,10,10,10,9,9.33,1,2,3,1,2,5,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,7240000
1,86,3,-1,6,9,7,7,9,8,8,8.0,1,2,3,2,2,1,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,960000
1,82,2,1,5,9,8,10,10,10,8,9.17,1,1,1,1,2,5,1,1,120000,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,950000
1,68,2,1,6,9,8,9,9,8,7,8.33,1,1,1,1,2,5,1,3,0,2,2,2,2,2,0,1,2,2,1,1,2,0,0,2,0,0
1,61,2,1,6,9,4,9,9,8,8,7.83,1,1,1,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,400000,0
1,66,2,1,6,9,6,8,9,9,8,8.17,1,1,3,1,2,3,1,1,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,800000,0
1,72,6,1,6,9,3,9,9,3,6,6.5,1,2,1,2,2,1,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,200000,200000
2,60,6,1,6,9,3,9,9,5,8,7.17,1,2,1,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,62,2,1,6,9,6,7,8,8,8,7.67,1,1,3,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0
2,61,4,-1,6,7,5,6,9,5,8,6.67,2,1,1,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,1,1,2,0,0,2,0,1500000
2,63,4,-1,1,10,10,10,10,10,10,10.0,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,2,1,2,1,1,2,0,0,2,0,50000
1,67,6,1,1,8,6,7,8,8,7,7.33,1,2,1,1,2,5,1,3,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,0,0
2,64,6,1,1,8,5,6,6,6,7,6.33,1,2,1,1,2,5,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,0
1,64,2,1,6,9,6,8,8,8,8,7.83,1,2,1,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,1,2,0,0
2,62,2,1,6,9,6,7,8,7,8,7.5,1,2,1,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,0
2,63,3,-1,6,10,5,10,10,10,10,9.17,1,1,2,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,0,0
1,68,2,1,1,10,6,10,10,10,10,9.33,2,2,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0
2,63,2,1,1,10,10,10,10,10,10,10.0,2,2,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0
2,69,3,-1,6,10,10,10,10,9,8,9.5,1,1,6,1,2,3,1,1,70224,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,1277803
2,69,3,-1,6,10,10,10,10,9,8,9.5,1,1,6,1,2,3,1,1,70224,2,2,2,2,2,0,2,2,2,2,2,2,0,48,2,104000,0
2,69,3,-1,6,10,10,10,10,9,8,9.5,1,1,6,1,2,3,1,1,52000,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,0,1277803
2,69,3,-1,6,10,10,10,10,9,8,9.5,1,1,6,1,2,3,1,1,52000,2,2,2,2,2,0,2,2,2,1,1,2,0,48,2,104000,0
2,69,3,-1,6,10,10,10,10,9,8,9.5,1,1,6,1,2,5,1,1,70224,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,1277803
2,69,3,-1,6,10,10,10,10,9,8,9.5,1,1,6,1,2,5,1,1,70224,2,2,2,2,2,0,2,2,2,2,2,2,0,48,2,104000,0
2,69,3,-1,6,10,10,10,10,9,8,9.5,1,1,6,1,2,5,1,1,52000,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,0,1277803
2,69,3,-1,6,10,10,10,10,9,8,9.5,1,1,6,1,2,5,1,1,52000,2,2,2,2,2,0,2,2,2,1,1,2,0,48,2,104000,0
2,60,4,-1,6,8,8,9,8,8,7,8.0,1,1,5,1,2,3,1,3,0,2,2,2,2,2,0,1,1,2,1,2,2,0,0,2,600000,0
2,77,3,-1,6,8,7,7,7,7,7,7.17,1,1,3,2,2,1,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,65,3,-1,6,5,5,5,5,5,5,5.0,1,1,1,1,2,3,1,1,99000,2,2,2,2,2,0,1,2,2,1,1,2,0,0,2,200000,0
1,72,3,-1,6,8,10,8,8,8,7,8.17,1,1,6,1,2,3,1,1,0,2,2,2,2,2,0,1,2,2,1,1,2,0,0,2,0,0
1,72,3,-1,6,8,10,8,8,8,7,8.17,1,1,6,1,2,3,1,1,0,2,2,2,2,2,0,1,2,2,1,1,2,0,0,2,0,0
1,72,3,-1,6,8,10,8,8,8,7,8.17,1,1,6,1,2,3,2,9,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,72,3,-1,6,8,10,8,8,8,7,8.17,1,1,6,1,2,3,2,9,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,72,3,-1,6,8,10,8,8,8,7,8.17,1,1,6,1,2,3,1,1,0,2,2,2,2,2,0,1,2,2,1,1,2,0,0,2,0,0
1,72,3,-1,6,8,10,8,8,8,7,8.17,1,1,6,1,2,3,1,1,0,2,2,2,2,2,0,1,2,2,1,1,2,0,0,2,0,0
1,72,3,-1,6,8,10,8,8,8,7,8.17,1,1,6,1,2,3,2,9,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,72,3,-1,6,8,10,8,8,8,7,8.17,1,1,6,1,2,3,2,9,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
2,61,4,-1,6,10,10,5,10,10,0,7.5,1,1,3,2,2,3,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,65,2,1,6,9,8,7,8,8,8,8.0,1,2,1,1,2,4,1,1,80000,2,2,2,2,2,0,1,2,2,1,1,2,0,0,2,800000,0
1,84,3,-1,6,10,7,9,10,10,10,9.33,1,2,1,1,2,3,1,3,0,2,2,2,2,2,0,2,1,2,1,1,2,0,0,2,0,0
1,61,6,1,6,8,9,9,9,9,8,8.67,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,1,1,2,0,8,2,0,0
2,68,4,-1,6,9,7,8,10,8,9,8.5,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
2,83,3,-1,6,8,5,7,10,6,7,7.17,1,1,3,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
2,64,2,1,6,9,9,9,9,9,9,9.0,2,2,2,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,90,3,-1,6,9,7,7,8,7,7,7.5,2,2,2,2,2,1,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
2,65,3,-1,6,10,10,7,10,0,10,7.83,1,1,3,2,2,3,1,1,0,2,2,2,2,2,0,1,2,2,1,1,2,0,0,2,0,0
2,70,3,-1,6,10,4,8,8,8,8,7.67,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0
1,81,6,1,6,8,9,8,9,8,8,8.33,1,2,1,1,2,3,1,1,70000,2,2,1,2,2,50000,1,2,2,2,2,2,0,0,2,0,0
2,71,6,1,6,8,8,8,8,8,8,8.0,1,2,1,1,2,3,1,1,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,75,2,1,6,9,9,9,8,8,8,8.5,1,1,3,1,2,5,1,3,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,887000,0
2,61,6,1,6,8,8,8,8,8,7,7.83,2,2,3,1,2,4,1,1,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,63,6,1,6,8,9,7,9,7,8,8.0,2,2,3,1,2,5,1,1,70000,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,64,6,1,6,9,9,8,9,8,8,8.5,2,2,3,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
2,69,6,1,6,8,8,9,9,8,8,8.33,2,2,3,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,62,2,1,6,8,9,9,8,8,8,8.33,2,1,1,1,2,3,1,1,120000,2,2,2,2,2,0,2,1,2,2,2,2,0,18,2,200000,0
1,64,2,1,6,9,8,9,8,8,8,8.33,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,120,2,0,0
2,61,5,-1,6,9,10,8,8,7,4,7.67,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0
1,63,6,1,6,5,6,10,10,8,9,8.0,1,1,2,1,2,5,1,1,87780,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,0,600000
2,90,3,-1,6,8,10,8,8,0,7,6.83,1,3,1,2,2,1,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,71,5,-1,6,7,8,10,9,8,7,8.17,1,3,1,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,450000,1280000
2,69,5,-1,6,8,10,8,8,5,6,7.5,1,3,1,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0
2,65,3,-1,6,7,5,7,7,5,6,6.17,4,1,1,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,180000,4600000
2,64,3,-1,6,8,7,7,8,6,7,7.17,2,1,4,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0
2,78,3,-1,6,7,6,7,7,6,6,6.5,3,1,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,150000
2,78,3,-1,6,7,6,7,8,7,6,6.83,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,200000
1,69,2,1,6,8,5,8,8,5,7,6.83,1,2,1,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,700000,600000
2,70,2,1,6,7,5,8,7,6,8,6.83,1,2,1,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,360000
2,77,3,-1,6,8,8,8,8,8,7,7.83,2,1,2,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,500000
2,77,3,-1,6,8,8,8,8,8,7,7.83,2,1,2,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,150000,0
2,77,3,-1,6,8,8,8,8,8,7,7.83,2,1,2,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,500000
2,77,3,-1,6,8,8,8,8,8,7,7.83,2,1,2,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,150000,0
2,77,3,-1,6,8,8,8,8,8,7,7.83,2,1,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,500000
2,77,3,-1,6,8,8,8,8,8,7,7.83,2,1,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,150000,0
2,77,3,-1,6,8,8,8,8,8,7,7.83,2,1,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,500000
2,77,3,-1,6,8,8,8,8,8,7,7.83,2,1,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,150000,0
2,64,4,-1,6,10,0,8,10,0,8,6.0,1,1,1,1,2,4,1,3,0,2,2,2,2,2,0,2,1,2,1,1,2,0,0,2,0,400000
2,64,3,-1,6,8,0,7,10,0,10,5.83,1,1,2,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,150000
1,63,2,1,6,8,0,10,10,2,10,6.67,3,1,1,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,500000,0
1,60,2,1,6,10,0,10,10,3,10,7.17,2,1,5,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,400000,0
1,64,6,1,1,7,8,7,5,5,8,6.67,1,1,3,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,150000,0
2,66,4,-1,5,8,8,8,8,8,8,8.0,1,1,2,1,2,5,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0
2,87,3,-1,5,6,6,6,6,6,6,6.0,1,1,3,2,2,1,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,0
1,60,2,1,5,7,7,7,6,6,6,6.5,1,1,3,1,2,3,1,3,0,2,2,2,2,2,0,2,1,2,2,2,2,0,0,2,0,0
1,75,6,1,5,6,7,3,6,6,7,5.83,1,2,3,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,0,0
2,62,6,1,5,7,7,3,7,5,7,6.0,1,2,3,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,1,1,2,0,0,2,0,0
2,62,2,1,5,9,6,7,1,8,8,6.5,3,2,4,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,200000
1,62,2,1,5,6,10,5,3,8,7,6.5,3,2,4,1,2,3,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,0
1,69,2,1,5,4,4,5,4,5,5,4.5,2,1,1,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,2,1,2,0,0,2,250000,0
1,67,2,1,5,7,4,5,5,6,9,6.0,1,2,1,1,2,4,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,0
2,74,2,1,5,8,4,5,6,8,8,6.5,1,2,1,2,2,3,1,3,0,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,0,0
1,60,2,1,5,5,6,4,5,6,8,5.67,2,1,5,2,2,1,1,3,0,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,300000,0
1,74,2,1,5,7,7,7,8,7,7,7.17,3,1,1,1,2,5,1,3,0,2,2,2,2,2,0,2,2,2,1,2,2,0,0,2,0,0
2,81,4,-1,5,9,6,5,5,8,9,7.0,2,1,1,2,2,1,1,3,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0
2,63,3,-1,5,8,7,5,7,8,9,7.33,2,1,4,2,2,1,1,3,0,2,2,2,2,2,0,1,1,2,1,2,2,0,0,2,0,0
1,62,2,1,6,8,8,8,8,8,8,8.0,1,2,1,1,2,3,1,1,35112,2,2,2,2,2,0,1,2,2,2,2,2,0,276,2,0,5200000
2,61,2,1,6,9,10,8,8,8,7,8.33,1,2,1,1,2,3,1,3,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,0,3600000
1,85,6,1,6,9,3,7,8,4,9,6.67,2,2,4,1,2,4,1,1,70224,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,1187803
1,85,6,1,6,9,3,7,8,4,9,6.67,2,2,4,1,2,4,1,1,70224,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,800000,0
1,85,6,1,6,9,3,7,8,4,9,6.67,2,2,4,1,2,4,1,1,70224,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,1500000,0
1,85,6,1,6,9,3,7,8,4,9,6.67,2,2,4,1,2,4,2,9,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,1187803
1,85,6,1,6,9,3,7,8,4,9,6.67,2,2,4,1,2,4,2,9,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,800000,0
1,85,6,1,6,9,3,7,8,4,9,6.67,2,2,4,1,2,4,2,9,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,1500000,0
1,85,6,1,6,9,3,7,8,4,9,6.67,2,2,4,1,2,4,2,9,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,0,1187803
1,85,6,1,6,9,3,7,8,4,9,6.67,2,2,4,1,2,4,2,9,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,800000,0
1,85,6,1,6,9,3,7,8,4,9,6.67,2,2,4,1,2,4,2,9,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,1500000,0
1,85,6,1,6,9,3,7,8,4,9,6.67,2,2,4,1,2,5,1,1,70224,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,1187803
1,85,6,1,6,9,3,7,8,4,9,6.67,2,2,4,1,2,5,1,1,70224,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,800000,0
1,85,6,1,6,9,3,7,8,4,9,6.67,2,2,4,1,2,5,1,1,70224,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,1500000,0
1,85,6,1,6,9,3,7,8,4,9,6.67,2,2,4,1,2,5,2,9,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,1187803
1,85,6,1,6,9,3,7,8,4,9,6.67,2,2,4,1,2,5,2,9,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,800000,0
1,85,6,1,6,9,3,7,8,4,9,6.67,2,2,4,1,2,5,2,9,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,1500000,0
1,85,6,1,6,9,3,7,8,4,9,6.67,2,2,4,1,2,5,2,9,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,0,1187803
1,85,6,1,6,9,3,7,8,4,9,6.67,2,2,4,1,2,5,2,9,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,800000,0
1,85,6,1,6,9,3,7,8,4,9,6.67,2,2,4,1,2,5,2,9,0,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,1500000,0
1,85,6,1,6,9,3,7,8,4,9,6.67,2,2,4,1,2,6,1,1,70224,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,0,1187803
1,85,6,1,6,9,3,7,8,4,9,6.67,2,2,4,1,2,6,1,1,70224,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,800000,0
1,85,6,1,6,9,3,7,8,4,9,6.67,2,2,4,1,2,6,1,1,70224,2,2,2,2,2,0,1,2,2,2,2,2,0,0,2,1500000,0
